placement_id,date,funnel,format,size,campaign_name,impressions,clicks,spend,sessions,bounces
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579333,2022-12-19,conversion,image,1080x1080,all-out,5837,20,50.12,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-12,conversion,image,1080x1080,all-out,954,2,7.4,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-13,conversion,image,1080x1080,all-out,536,4,4.26,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579492,2022-12-19,conversion,image,1080x1080,all-out,1399,4,13.34,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-13,conversion,image,1080x1080,all-out,744,1,5.85,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-16,conversion,image,1080x1080,all-out,258,1,2.06,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352579630,2022-12-18,conversion,image,1080x1080,all-out,291,1,2.22,1,0
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-14,conversion,image,1080x1080,glassroom-workshop,1298,8,13.43,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-16,conversion,image,1080x1080,glassroom-workshop,1909,12,16.06,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580290,2022-12-19,conversion,image,1080x1080,glassroom-workshop,991,3,8.05,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-07,conversion,image,1080x1080,glassroom-workshop,162,1,1.39,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-08,conversion,image,1080x1080,glassroom-workshop,197,1,1.79,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-14,conversion,image,1080x1080,glassroom-workshop,171,1,1.11,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-16,conversion,image,1080x1080,glassroom-workshop,241,1,1.9,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352580296,2022-12-18,conversion,image,1080x1080,glassroom-workshop,167,1,0.94,1,1
352971929,2022-12-06,awareness,image,300x600,black-friday,391,2,6.66,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-07,awareness,image,1080x1080,full-speed-ahead,912,5,14.46,1,0
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-08,awareness,image,1080x1080,full-speed-ahead,5498,15,64.25,1,1
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-11,awareness,image,1080x1080,full-speed-ahead,12537,42,158.05,1,0
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-13,awareness,image,1080x1080,full-speed-ahead,7719,20,96.78,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,3,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
353123885,2022-12-14,awareness,image,1080x1080,full-speed-ahead,5720,18,64.54,1,1
